order_id,products
37150,47626 17948 4656 45633 35921 9825 47209 24184 23165 35004 27845 9964 21230 33043 24852 27966 1360 44422 19893 11707
37177,38400 47672 15438 26209 47242 20144 43209 32981 8414 31981 39693 35628 29487 28993 44368 26985 16797 21929 30696
37243,21137 41290 48720
37269,24852 39696 22559 8239 29879 47686 5077 4210
37291,45066 21903 49683 24852 21938 4920 47209
37374,None
37402,None
37423,43541 29223 24799 31981 24852 43352 29057 1463
37424,None
37546,None
37553,31764 11323 22218 24852 41373 5077 20955
37575,None
37580,43394 21137 12193 15649 8381 44098 5077 1890 13176 46202
37586,None
37614,37892 9901 29229 12980 36278 13176
37642,31040
37721,None
37733,40453 18438 14114 2229 18871 15424 46282 31564 14196
37746,45066 8277 21616 4799 24799 24852 28465 46979 44008
37863,49683 44570 44359
37888,47766 37332
37890,23047 45066 18465 36393 45 45116 23102 36431 39509 42585 6244 40571 47788 1197 2245 27344 17616 34024 23801 30482 24852 22825 4920 28993 49478 23375 10106 46979 32650 3480 16797 36287 38849 5603 27629
37892,13712 7835
37954,27966 34134 13176 3020
38016,31040
38122,13176 36606
38134,43154
38139,18465 47209
38202,196
38261,1086 46260 24852 19446
38383,27845 48104 13176
38414,24643
38425,25 17027 34458 44275 9124
38429,47766 7331
38536,None
38613,10814 48720 24852 29987
38621,13944 20082
38644,7704 24186 16611 43295 46413 13176 42887
38793,45223
38802,None
38807,35336 19511 42557 45681 22286 46906 5479 13772 8174
38818,47766
38949,35221 6052 35762 26583 47611
38977,47521 13027
38983,43183 5077
38995,46650 12384 9825 14947 21137 24759 33000 23288 45368 13176
39011,24852 12341 32230
39065,47145 24643 16464 22719 22754 8429 24852 29095 10673 49610 49637 35413 47766 19348 928 43965 41947 11233 3126 13396 9387 46258 17598 11543 1346 5460 34172 46476 28199 13866 40596 5782 3800 40711 20378 32691
39109,23909 7807
39112,36316 33894
39116,24852 47766 31292
39147,11712
39157,35951 47766
39195,32478
39207,1185
39289,49235
39313,24132 22619
39315,35470
39384,24852 19503 31282 21709
39432,24852
39448,47766 34969 27845 45423 13176 24964 21903
39499,36869 37724 40310 18171
39514,5479
39522,44041 12902 40047 8859 10957 38110 12017 37135 8501 34640
39606,8079
39629,24838 11576 13176
39646,33303 8758 47209 14464 21137 37011 20632 8859 4799 27845 32981 4871 37646 24852 6472 46969 25466 27548 6615 41950
39702,45 35921 32864 21137 47766 5785 17706 44359 4957 13176 27086 24024
39717,43013 34456 25 39322 44389 40174
39792,45190
39835,24852 19057
39872,7688 49610
39899,48190 43122 21137 25762 19180 13176 22425 13807 15351
39951,21137 27845 39216 39275 13176 44479
39952,45066 24852 47766 28448 28204 39991 32747 26604
40033,None
40034,2450 38293 23959 27845 5449 15950 37464 11865 10874
40070,27845
40127,25753 32030 22825
40154,30233 17706 27325 27730 23644 39275 41844 8053
40182,26209 1511
40378,18439 21292 20940 43352
40511,42781 48205
40574,15950 47209 27845 29432 41806 27509 13176 30639
40650,None
40657,22035
40749,34050 24852
40780,24852 30169
40876,10753 38480 94 5785 19208 24850 7963 37687 13176 39877 16847
40885,None
40888,21903 14874 13646 49235
40966,20345
40967,None
40983,27845
41078,790 42908 24097 26029 33326 23734 35004 29646 44372 47447 43867 3560 47854 12276 14197 22395
41083,39180 21903 24852 34243
41117,21392 40469 21269 13870 11452 4428 8022 14335
41143,None
41178,21137 30391 41658 30442 40706 33647 13176 8594 22963 41433 6649
41192,19660 13176
41211,21137
41400,21137 12341 46802 8953
41470,9411
41564,1463
41582,3631 33845 7781 21137 33000 24852 25890 25407 21903 16797 45504
41642,48004 39982 41290
41663,24852 35507
41783,5679 6779 43183 2240 27356 23891 21333 28515 3968 12218 20463
41789,None
41790,48646 14450 17616 26369 16826
41823,35503
41825,196 46149
41832,None
41913,21903 44632
41924,44632 21616 40604 30391 45311 35594 4410 1360 36205 13176 21405 48057 30146 42442 45007 41950 24035
42002,8228 27710 8475 29487
42035,45066 49683 15467 24253 34584
42050,47626 20082
42061,45064 24852 40174
42093,33791
42166,34717 18727 16848 1240 34418 27900
42206,22035 28204 21038 47209 24184 39055 26800 42719 36695 40310 13176 45948 42445
42262,44632 1160
42316,12817 4635 1581 42093 12916 34431 21133 7837 48805 23734 40670 42252 24852 38185 1852 23909 42356 3990 33178 5038 49141
42365,None
42372,10753 38533 37646 19612 27548 22825 30639 40146 25466
42394,18765
42457,16797
42459,None
42477,40199 196
42483,45066 18479 47209 34969 28849 24852 28985 22849 8518 10749 4605 47630 49683 21077 35946 35951 17807 21903 46584 26209 32465 46979 49075
42540,21533 43295 27845 13176
42545,24964 28934 5785 18465 47672 5876 13176 9339
42581,21903 43295 44632 4462
42610,432 7916 13176
42612,11777 33198 33852 2559
42677,None
42701,23737 47209 13176
42748,None
42770,15424 13029 42315
42785,25133 38141 41844 13176 5077 46584
42810,10753 41774
42829,40706 29195 43789 21903 21137 37528 7963 30639 27966 39619 16616 35951 13045 13176
42972,23909
43055,6187 44632 21709 9430 19677 32585 16768 2962 35221 42445
43058,28204 49198 432 39411
43171,48726 5785 30718
43273,10753 22825 23470 29370 27845 3397 49235 8277 44632 19678 38383
43287,28622 35537 33754
43313,27695 24852
43314,6656 5764 43154 25767 31404 21227 11520 40706 27966 10070 17794 45007 42450 49628
43349,None
43407,47626 45125 44632 44142 21616 5785 1700 21709 30955 23801 29487 12092 32605 5031 12720 15290 21947 25544 45007
43444,None
43464,14947 36127
43529,None
43531,29347 21288 38768 43352
43668,196 46149
43696,35914 44245 33894
43714,None
43783,23909 10751
43784,49683 24852 1463 27966 196
43882,21630
43894,15693 8174 25043 4920 25146
43927,15414 13176
43943,11712
43956,None
43967,9124
44001,12039 46969 47209 14057 3957 13176
44007,47672 49235 18027 21616 21137 47766 5785 4781 13176 43961
44031,2086 20114 25340 37646
44057,19660
44098,None
44123,39180 30391 19660
44134,18531 29307 40174 35652
44165,24852
44176,40896 39491
44216,18963 44570 14947 46720 24852 49474
44269,24852 44156
44357,None
44378,None
44379,None
44404,26384 47766
44436,28931 23047
44455,39041 16900 41488 27429 33129
44510,5539
44533,18523 5212 24706 47766 34969 2763 24852 44310 42796 25435 22888 17794 20876 16797 18370 31683
44559,45066 48171 20113 24852 25890 3397 49520 16797
44712,432 21716
44808,None
44811,17027 3849 45066 22825 9913 5450 210 44632 24810 13176
44877,5258 23662
44897,42803
44951,39041 47877 45835 8242 27325 20955 4577 20577 22754 23909 47841
45013,13913 10851
45029,24852 47766
45071,42972
45074,48259 1160 554 38837 8637 48370
45120,6735 14063 4986
45139,5535 29487 12384
45188,31915 24852
45219,1576 24184 24852 6046 45007
45258,None
45309,24852
45342,9934 42450 49235 44375
45351,None
45383,19558 6347
45389,None
45400,None
45430,24838
45487,42585 21137 5876 22935
45527,None
45553,None
45581,21903 19660
45591,None
45605,None
45670,7503 21462 33120 5479
45708,47626 35951 17652 13176 27104
45821,6390 13176
46015,24852
46057,7781 9339 21137 4809 24852 46906 8012 1463 5077
46073,12218 28993
46163,None
46238,47672 25146 16616 44375 16759 32655 6046 5077
46290,49683 47766 34969 12581 9387 26165 37687 46654 22849 5449 3661 32734
46304,47888 21137 5785 20380 24744 31404 4013 39877 23765 32989 25837 11123 13176
46457,8960 22947 28985 36438 46308
46468,21616 12606
46510,15424 46842
46511,24852 35113 21938 19691 40299
46569,47766 13176
46604,21137 21709 49520 13176
46648,2120
46675,26497 3481 38890 43768 10749
46690,8518 28204 34128 21903 46676 47766 10749
46736,35951 13176
46776,48542
46789,44632 40541 47209 11520 40723 21295 28985 13176 21903
46802,31651 13424 14715
46827,47626 17461 8277 40571 21137 47766 36011 24852 21903
46867,30285 17616
46900,None
46947,22021 29848 23248 48626
47042,26172 24852
47094,28928 42383 21137 47766 28954 6184 13517 465 49235 38777 17021
47128,8736 40490 49279 24852 20397
47131,26209 35951 24852 9076 28553 19446
47321,5479 13176
47411,13575 21288 8048 4724 12341 16797
47459,17831
47530,27229
47596,39303 21137 14870 38067 40761 329 26209
47606,None
47677,None
47679,None
47729,24852 14999 25706
47746,36389 44632 25705 46206 4799 21267 36646 18234 28985 49520 44471 34243
47777,17459 34243
47887,21137 24852 6532 3020
47944,21137 39275
47958,30233 3142 21137 5785 4793 13517 35535 48857 41844 13176 24964 21903 34213 17872 41950 31720
48011,16965 48523 31893
48058,17568
48096,43154
48240,35221
48297,46595 44042 12817 24852 28823 9755 36393 16939 34862 16696 15424 33894 16615 45036 38511 34160 19057
48346,13575 32403 12341 20955 8048
48544,28682 27548 47792 40396 7781 13176 26620
48547,47626 48707 5212 25718 1194 43394 4605
48591,47144 17979 47766 36011 42701 24852 44359 22888 17794 14218 21903 16797 43961 40396 5077
48648,None
48649,2447 35221 20119 33055 24373 31040 21709 49235 44632 20580 10991 24179 4983 13176 26620
48691,35851 6948 28465 26165 48186 24799
48786,None
48866,8311
48879,38563 29503 40261 18020 13944
48890,42078 13245
48948,31873 26211
49006,47626 21903 27845
49089,23765
49098,None
49158,25931
49209,37294 5819 9932
49225,13128
49320,21903 6631
49388,20995 14461 40723
49437,27706 29258 35413 15472 13944 31426 25804 37068 17151 38672 4481 18826 7571 25544
49513,21903 28204
49514,22140 22974
49550,45066 18465 14901 3822 34034 12036 6948 2855 13176 18352 49131
49592,47626 1940 35233 22959 4920 18883 8277 29941 13176
49617,35851 45968 48559 49075 47029 45645 38757
49656,25753
49674,None
49678,17341
49826,31487
49871,4605
49893,11520
49926,48199
49927,None
49990,19348 23909
49995,20082 4799 40725 41787 7054 21903 22935 34216
50009,5808 35510 30442 13176 28553 29603 39928
50026,47626 4713 14992 21137 10411 30391 24852 29487 14161 16234 26497 8175
50118,33081 7249 8803
50182,33198
50214,19660 21392
50250,31247 38818 12381
50295,16398
50323,None
50368,18389
50391,27845 13176
50430,196 8843 19660 14414 46061 48532
50478,21137 40852 24852 35628 42828 8277
50482,47144 18200 5479
50509,3722 5802 35045 42731 26861 24852 25576
50510,24852 12953 6948 38312 48220 37492
50563,8247 10749
50568,23296 22017 1559 33698 36685 30434 13176
50574,24852 47766 29487 16185 27325 5612
50595,3849
50637,47209 37646 8174 30391 13176
50670,26047
50819,47112 9963 24852 6953 9547 44486 42450 42460
50865,None
51072,35461 6948
51122,21137 27966 27845 18150
51141,49683 18465 26209 24680 47209 9839 44661 651 14992 21137 17600 27845 48364 40723 42265 30489 4920 27966 13176 24964 21903 12206 7120 6104
51175,8594 42445
51200,24852 28204 4920 4605
51203,38400 24852
51218,32403
51222,None
51234,28289
51265,30233 33819 27744 10070
51269,12341 24852 27966
51357,29564
51443,21137 19677 41950
51583,None
51612,30482 5578
51731,21903 45007
51764,19489 29615
51780,12341 27845
51823,7376
51964,None
52040,24838 21903 16797 48057 46667 32864 42342
52112,45066 5212 21137 169 30391 24841 24852 4920 27966 13176 31618 33198 1463 43961 26604
52189,None
52239,21903 5161 33768
52241,17419 17487 22142 36011 17706 20842 15241 21903
52283,27966 20327
52336,7693 43100 2234 5385 23909 16797 3529 45005
52450,24852 18465
52468,14540 21616
52626,24852 40332 4605
52627,38286 24668
52731,None
52777,21292 13176
52848,None
52853,36865 41488 8174 16759 13176
52865,47626 42585 26209 47766 42736 21903
52894,31651
52906,34050 24852 16797
52907,8277 47209 21137 24852 43295 22825 31635 4562 29660
53018,None
53110,8277 44632 6297 5876 26364 29447 34126 23375 7509 41844 13176 27521 17807
53112,21115 43772 21333
53137,10753 30489 432 44632 25718
53144,47766 21301 37564 28221 28993 26587 5488
53212,45066 43735 12614
53277,None
53298,24759 24631 46676 47209 34295 13176
53457,17949 10314 47209 35951 19057 27845 13176 49044
53495,17027 10749
53501,21573 5068 17902 13176
53574,36865 47626 21137 24852 6046 47144 6187 28465 49075 27966 11710 39877 4945 43352 41950 26209 47209 8174
53623,None
53699,35871 47141 14901 46654 34898 49235 22124 29848 38558 30887 17615 23763 8945 28427 8474 3873 36144 31555 17769 9067 1393 25970 44925 21903 33682 1429 5077 33754 14826 18926 47087 20463 8174 33787 28156
53766,46979 21137 37029 6336 34243 3787 39121 43768
53771,None
53794,35053
53822,27522 29442 14218 21903 21137 40604 16797 17949 1700 17581 432 7088 16185 5692 5449 45645 26706 18389 42710 29801 40301
53885,43545 9839 14971 21137 47766 5785 4793 5876 19204 27966 40795 39275 13176 17795 10129 2966 23986 21938 27104
53886,None
53974,45066 39527 20082 21137 47766 24850 24852 45866 10603 21903
54031,38799 33852 33731 14168 11488 26604 32244
54134,5640 5134 21543 27177 36404 42585 35935 31335 27247 42617 27881 30953 16145 22829 13130 8021 22395 10644 47059
54188,20995 33911
54243,14852 21616
54292,48559
54293,39475 42736 28427 28985 30169
54331,21405 47209
54392,12341 7862
54420,10255 48568
54488,32478
54495,11885 14233
54563,44032 21903 47766 16797 28842 17530
54603,45570 45066 26165 8277 26728 47209 21137 10385 30489 13176 46969 3464 19895 43961 34259 49131 7150
54765,24852 47209
54773,None
54830,None
54891,29668 42567 47209 39275
54946,None
54983,19895
55106,39475 48186 19660 13176
55125,None
55171,27086
55198,None
55210,8518
55242,21137 27845 42768 21903 432
55266,46203
55288,8590 35221 42460
55319,47626 14947 29345 24852 40268 14218 30169
55347,19604 37552 4210 13176
55429,24852 20682 43850 30169 13147 7533
55455,19660
55472,48186 30489
55605,13176
55661,21137 8277
55684,45190 3671
55708,33000 48762
55786,27845
55834,18615 3298
55841,47119 21573 36956 23644 34969 10409 41665 7919 13083 3434 36206 13176 2960 15290 37317 31215
55975,30774 26833
56041,10761 45066 47626 14901 49235 35951 21137 47766 33956 22228 6361 42719 42736 21777 24852 27413 30489 29993 38777 21376 21903 2452 13225 22474 47564 30169 28122
56078,None
56111,40571
56121,14859
56157,33845 13895 23644 28465 35181 49031 16275 1940 11712 9205
56216,24852 43295 4920 22882 3179
56241,25648 33862 24852
56283,30135 14948
56309,32648 21137 2966 5785 25630 33198 34993 27966 17758 49247 39275 31215 11512
56312,46088
56317,None
56335,7303 1998 30334
56387,11777 28204 19003 15424 26209 4261 5818 4347 44799 48907 24852 5450 14161 9076 10613 2977 39844 22959 5077
56628,21137 36695
56702,5665 24123 5194 19019 49235 7781 1653 2234 7376 45793 42240 41756 36654 27966 4443 38241 2405 365 18811 48527 43409 29077 41375 18337 2996 34254 42460 26604 27629
56707,1729 9839
56739,24852 47611
56753,47209 7806 48857 11576 30639
56756,None
56827,18465 49235 46676 42585 47209 2770 22888 39322 43961
56880,13203
56913,None
56939,17033 21137 432 38739 43352 34012 26209
56946,None
56955,3161 47272 43183 28851 44799 39194 30500 49508 11679 34216 36267 27564 432 18893 26604
57058,17966 8859 39678 10106 17789
57117,21903 42265 16539 5161 15200
57130,None
57180,None
57197,15146 14576
57220,22080 47357 39681 43886 45951
57286,23094 47209 10017 13176 42450
57314,24852 19358 31915 4210
57464,23909
57492,21292 32689 12341 33768 8048 8571
57499,39947 47672 44632 23644 27744 33953 27344 27521 24964 32655 21903 27104
57541,None
57614,47209 12935 24838 28985 34243
57766,11777 42244 20842
57799,24852 38689
57816,6402 24852 10212
57819,47209 19057 27336 22825 44359 13176
57971,None
58029,22825 18618 21709 18288 13176 37496
58146,29487 35782 46935
58195,29447 37067 35887 3952 43122 39475
58201,24727 28312 33434 31394 48946 10312 27117 1775 42611 21501
58251,43295
58257,18465 19057
58274,None
58386,38241
58422,32442
58481,49235
58536,9839 46802 13176 21903 22935 45535
58584,21386 1688 42078
58758,6184 33081 21572 32455 30827
58809,47626 27663 22565 32293 26209 17021 21137 27796 40706 37646 39242 22366 18792 39275 38777 35221 2979 22442 24004 25034 45034 12779
58816,26209 24852
58937,21938 13176
58980,19511 47766 36011 3957 7559
59031,19660 9036
59055,47626 28204 20574 28985 4605
59057,39947 21903 24852 30489 2855 49192 28204 47209 3583
59141,41220 14218 3599 17553 22035 24852 47766 26915 25767 14778 13249 31683 17484 9177 32734 16759
59163,None
59201,5134 44632 43643 25230 21137 27966 5451 13176
59291,47766 2748 24852
59379,27662 15424 11331 39491 5721 43154 25804 17151 8460 5450
59386,13176 43445
59391,4605
59392,None
59423,21903 6948 311 3957
59495,21292 13424 31985 32689 32403 32538
59499,32642 6300 34217 6187 37935 28879 8174 40174 19057 38772
59519,24852 24995 47058
59647,14218 42265
59684,21137
59794,None
59803,21137 38689 12341 30391 41950 26209 19057
59832,11520 24852
59834,23605 47045 15820 24920 36058 10084 45668
59850,24852 9387 432 28745
59873,18523 20693
59877,24852
59885,47766 8424 24852 9137
59895,28465
59929,40691 5077
59961,6582 21709 44632 35951
59994,12341
60054,47144 34002 8424
60060,None
60115,5479 13176
60152,13245
60213,24082 17948 36397 47209 33424 1203 46813 30450 42239 34584 24489 31678
60224,3539
60225,8012 30353 26620
60340,165 20144 4193 36082
60350,21903 29223 32478
60396,24838 48679 30776
60402,38768 20955
60461,22959 19173
60526,32515 11193 4809 41806 37971
60535,43352
60560,40939
60752,4097 27845 5450 27086 26723 36342 13176
60798,41540 27845 11481 5373 24852 46906 12099 7021 29077 22935 39877 5077
60878,22035 19348 22935 42929 45007
60884,21137 35221 19057 13176
60993,None
61192,47626 24852 16797
61209,5782 29848 24852
61318,22017 14377 17449 38448 44142 12405 44177 9387 24764 37592 29930 42731 15097 43772 38664 2341 29487 1854 41290 23375 15187 41823 24430 21376 45954 42913 5025 34233 31173 20955 46586
61342,9358
61362,47766 26369 22935
61374,46521 196 46149 40939
61423,6184 8057
61478,None
61491,None
61501,273 30489 21019 33731 34034
61544,22035 47209 43122 6774 14462 21137 5785 46747 15017 43249 13565 40709 27966 21903 2966 5031 44471 26604 24561 48628 33787
61551,35561
61591,21903
61697,43545 12252
61739,29217
61746,35507 23909
61776,17008 41608 35985 4289 17616 31443 31964 11492 40208 277 30490 14114 14118 1831 37681 42804 18747 3389 8536 47990 382 13187 16797 13249
61782,264 13966 22598
61838,None
61869,24852 47766
62089,38948 22166 48667 25469
62146,43394 38544 27845 4962
